timestamp,session_time,Fp1,Fp2,C3,C4,P7,P8,O1,O2,EMG,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz
1749632652.0182788,195.539,-3467.05964038487,-3466.610035045151,-3460.360520823064,-488.4657283533488,-3490.024981576202,-3463.832972730156,-3472.924492260753,-3483.258421213439,2188,16584.0,14900.0,14572.0,-6732.0,8644.0,-17252.0,-3688.0,156.0,-2124.0,-467.0,1170.0,1804.0,1095.0,3571.0,467.0,225.0,-152.0,-246.0
1749632652.068105,195.589,-3463.14407743741,-3471.5676832577806,-3456.7002337962667,-481.9979057607538,-3496.4548374956653,-3462.6595027934914,-3474.6654640484408,-3465.7273098948367,2165,16480.0,14784.0,14476.0,-6820.0,8684.0,-17180.0,-3600.0,12.0,-1992.0,-465.0,1163.0,1823.0,1107.0,3655.0,449.0,205.0,-120.0,-234.0
1749632652.118068,195.639,-3467.0551443314725,-3492.620703070844,-3457.3186909191245,-490.8556305146969,-3483.9947748476,-3467.246476381597,-3472.7746238141804,-3484.249551206774,2132,16472.0,14820.0,14412.0,-6668.0,8736.0,-17256.0,-3500.0,120.0,-1880.0,-461.0,1159.0,1834.0,1058.0,3560.0,471.0,220.0,-148.0,-238.0
1749632652.1673422,195.688,-3462.905287045871,-3461.106366125508,-3456.7187175713443,-482.72926378002927,-3495.996739610641,-3463.2909485150517,-3474.5435710452284,-3467.3294035887006,2036,16460.0,14892.0,14508.0,-6680.0,8684.0,-17228.0,-3436.0,224.0,-1892.0,-468.0,1187.0,1814.0,1107.0,3596.0,475.0,216.0,-149.0,-239.0
1749632652.2181492,195.739,-3467.23148953694,-3477.45501540065,-3457.3042036359557,-491.6029745016067,-3484.416404743958,-3467.017177658341,-3473.2137383626387,-3484.160129700319,1991,16496.0,14896.0,14444.0,-6692.0,8620.0,-17280.0,-3496.0,204.0,-2040.0,-467.0,1155.0,1842.0,1092.0,3645.0,472.0,218.0,-141.0,-260.0
1749632652.2675998,195.788,-3463.1510712982504,-3472.123195633077,-3456.4879201636218,-482.6768098237288,-3495.5026732984393,-3463.143078314433,-3474.6235008834005,-3465.991078360805,1985,16612.0,14980.0,14448.0,-6696.0,8660.0,-17188.0,-3612.0,104.0,-1928.0,-454.0,1177.0,1814.0,1084.0,3667.0,484.0,219.0,-127.0,-250.0
1749632652.318151,195.839,-3467.3019277068292,-3492.603717980232,-3457.5794620161605,-490.8036761198849,-3484.3099981468913,-3466.8967833395936,-3472.855053213841,-3484.3454670125807,2009,16512.0,14876.0,14548.0,-6696.0,8692.0,-17196.0,-3440.0,260.0,-1956.0,-487.0,1191.0,1837.0,1070.0,3670.0,475.0,222.0,-148.0,-224.0
1749632652.367777,195.888,-3462.9457515264457,-3462.5411067206987,-3456.293091183077,-483.49609066499363,-3495.1954429829652,-3463.837968345042,-3474.3971995290754,-3468.30504717589,2174,16312.0,14884.0,14484.0,-6628.0,8660.0,-17232.0,-3512.0,144.0,-1976.0,-479.0,1184.0,1849.0,1108.0,3604.0,485.0,198.0,-114.0,-232.0
1749632652.417821,195.938,-3467.405836496453,-3474.0085406909634,-3457.756806344605,-491.7883118138685,-3484.7046517228664,-3466.589053462631,-3472.9694527947254,-3484.0472288039005,2126,16508.0,14864.0,14496.0,-6660.0,8708.0,-17208.0,-3400.0,192.0,-1992.0,-504.0,1179.0,1829.0,1084.0,3661.0,462.0,215.0,-145.0,-240.0
1749632652.467839,195.988,-3463.187039725428,-3472.7101803821542,-3456.037815262415,-483.3981766132327,-3494.408134076969,-3463.706583673547,-3474.087471406159,-3467.202514970603,2136,16524.0,14796.0,14496.0,-6668.0,8796.0,-17224.0,-3584.0,268.0,-2000.0,-474.0,1155.0,1800.0,1091.0,3608.0,450.0,183.0,-138.0,-226.0
1749632652.5177548,196.038,-3467.3723658767185,-3492.650177198669,-3458.0160787571763,-490.82765507133666,-3484.7071495303094,-3466.697458305652,-3472.445912354697,-3483.968797650194,2158,16472.0,14900.0,14540.0,-6764.0,8712.0,-17208.0,-3380.0,88.0,-2064.0,-450.0,1200.0,1830.0,1099.0,3636.0,459.0,203.0,-140.0,-236.0
1749632652.567713,196.088,-3463.0286787335485,-3464.7781430665423,-3455.967876654014,-483.89573985585446,-3493.97601338935,-3464.527862760766,-3473.9206178689737,-3468.8375797227122,2211,16460.0,14864.0,14452.0,-6588.0,8704.0,-17292.0,-3524.0,168.0,-1976.0,-471.0,1183.0,1831.0,1067.0,3598.0,484.0,208.0,-145.0,-238.0
1749632652.61753,196.138,-3467.569193103217,-3475.337374250576,-3458.3223099496736,-491.6883995161533,-3485.1522588166304,-3466.48414555003,-3472.6177615067672,-3484.1921016355873,2152,16472.0,14784.0,14488.0,-6700.0,8716.0,-17216.0,-3376.0,136.0,-2120.0,-455.0,1182.0,1837.0,1074.0,3639.0,486.0,199.0,-130.0,-226.0
1749632652.667841,196.188,-3463.358888877498,-3473.800223550227,-3455.82550162977,-483.68792227660686,-3493.098283853922,-3464.217135514871,-3474.1454205388336,-3468.2905598927214,1983,16488.0,14840.0,14560.0,-6832.0,8664.0,-17228.0,-3388.0,132.0,-2084.0,-486.0,1153.0,1847.0,1087.0,3634.0,494.0,205.0,-123.0,-261.0
1749632652.717797,196.238,-3467.3958452666816,-3492.4828240999964,-3458.552607795907,-490.6203370535775,-3484.974414926698,-3466.137449876958,-3472.169155290026,-3483.8499020159124,2053,16440.0,14868.0,14480.0,-6676.0,8796.0,-17204.0,-3600.0,152.0,-1848.0,-463.0,1176.0,1823.0,1105.0,3667.0,479.0,216.0,-146.0,-238.0
1749632652.7673652,196.288,-3463.1195989244698,-3456.3984986571663,-3458.486166117926,-482.179246581107,-3499.6090687345345,-3461.5085131238116,-3475.2149816858746,-3460.2546137874856,2061,16392.0,14768.0,14464.0,-6652.0,8700.0,-17272.0,-3392.0,-16.0,-1964.0,-451.0,1147.0,1834.0,1094.0,3611.0,472.0,209.0,-136.0,-250.0
1749632652.817446,196.338,-3467.514241339474,-3472.087726767388,-3458.5536069188843,-490.76520988526465,-3485.6867896094072,-3465.9945752912254,-3472.6961926604736,-3483.799446305566,2100,16376.0,14896.0,14460.0,-6700.0,8744.0,-17204.0,-3520.0,48.0,-1980.0,-487.0,1172.0,1830.0,1081.0,3637.0,470.0,216.0,-140.0,-231.0
1749632652.868012,196.389,-3463.2609748257364,-3469.6228903827537,-3458.404737595288,-481.5872662171443,-3499.488674415788,-3461.2582328180356,-3475.1620281680857,-3458.9727390077996,2199,16548.0,14920.0,14472.0,-6704.0,8812.0,-17252.0,-3412.0,60.0,-1876.0,-464.0,1164.0,1811.0,1075.0,3602.0,462.0,185.0,-163.0,-252.0
1749632652.9177432,196.438,-3467.568693541729,-3492.0571977117293,-3459.015701295817,-489.78706849063263,-3485.747236549525,-3465.5984230307845,-3472.2750623256043,-3483.7055287457147,2152,16484.0,14784.0,14504.0,-6692.0,8672.0,-17248.0,-3672.0,156.0,-1956.0,-485.0,1185.0,1799.0,1068.0,3611.0,454.0,210.0,-136.0,-246.0
1749632652.968256,196.489,-3462.8583282659447,-3456.8101373237537,-3458.0215739335504,-481.8835061798699,-3498.956641430454,-3461.687356136722,-3475.1905031729343,-3462.532614175393,2141,16540.0,14860.0,14532.0,-6680.0,8644.0,-17308.0,-3436.0,120.0,-2132.0,-457.0,1177.0,1813.0,1081.0,3666.0,473.0,209.0,-142.0,-256.0
1749632653.017317,196.538,-3467.556704066003,-3470.58904230166,-3458.9882254139457,-490.47696290635616,-3486.410154644865,-3465.33315588035,-3472.92199445331,-3483.752987087129,2127,16488.0,14916.0,14452.0,-6696.0,8648.0,-17224.0,-3428.0,184.0,-2000.0,-475.0,1159.0,1822.0,1073.0,3592.0,479.0,199.0,-132.0,-253.0
1749632653.067466,196.588,-3463.5672060182337,-3475.8219488944947,-3455.2505063564186,-485.1496391921806,-3490.747847050172,-3465.642384441779,-3473.7382779256436,-3469.307667083462,2156,16484.0,14836.0,14472.0,-6676.0,8772.0,-17172.0,-3544.0,132.0,-1984.0,-483.0,1174.0,1802.0,1073.0,3621.0,469.0,197.0,-124.0,-234.0
1749632653.118129,196.639,-3467.2364851518255,-3491.0750598251893,-3459.235008789302,-489.50081975767847,-3486.406657714445,-3464.998949244493,-3472.5363329841293,-3483.2304457700784,2154,16384.0,14820.0,14536.0,-6776.0,8788.0,-17276.0,-3504.0,76.0,-1984.0,-461.0,1172.0,1830.0,1050.0,3592.0,485.0,189.0,-144.0,-252.0
1749632653.1674418,196.688,-3462.8368471219355,-3457.0689101748358,-3457.545991396426,-482.1063106037749,-3498.402128178135,-3461.845717128601,-3475.0666119237676,-3463.833472291645,2153,16496.0,14916.0,14448.0,-6720.0,8740.0,-17244.0,-3508.0,132.0,-2012.0,-481.0,1159.0,1811.0,1062.0,3655.0,452.0,195.0,-143.0,-258.0
1749632653.2182982,196.739,-3467.4507970304244,-3470.0535123859063,-3459.3828789899208,-490.04933827213506,-3487.3158596236535,-3464.8280992154,-3472.3914601524425,-3483.3153712231365,2141,16392.0,14852.0,14488.0,-6724.0,8844.0,-17160.0,-3520.0,200.0,-1884.0,-454.0,1172.0,1798.0,1105.0,3614.0,470.0,211.0,-160.0,-237.0
1749632653.267672,196.788,-3462.896294939076,-3470.1684115282787,-3457.289216791298,-481.72164825757125,-3498.1063877768984,-3461.8297311609663,-3474.9202404076145,-3462.9192747675506,2149,16416.0,14984.0,14504.0,-6672.0,8756.0,-17176.0,-3536.0,212.0,-1764.0,-470.0,1190.0,1811.0,1046.0,3631.0,472.0,195.0,-137.0,-243.0
1749632653.317626,196.838,-3467.1920241793423,-3490.2452881926642,-3459.6516430707743,-488.9208288694416,-3487.3857982320546,-3464.281079385409,-3472.0572535165848,-3483.0855729383916,2143,16356.0,14772.0,14524.0,-6844.0,8768.0,-17176.0,-3596.0,52.0,-1972.0,-444.0,1190.0,1830.0,1122.0,3595.0,477.0,209.0,-148.0,-254.0
1749632653.36737,196.888,-3462.629029542688,-3458.342791970705,-3457.1933009854915,-482.248685628019,-3497.669271474394,-3462.224384736942,-3475.0406347263615,-3465.5794396942188,2160,16388.0,14900.0,14556.0,-6708.0,8768.0,-17196.0,-3484.0,60.0,-2000.0,-459.0,1190.0,1813.0,1070.0,3610.0,461.0,200.0,-157.0,-246.0
1749632653.4178371,196.938,-3467.335897888052,-3468.3360199881818,-3459.832484329639,-489.6671737333743,-3488.271021189811,-3464.2411144663233,-3472.279058817513,-3483.2659146357673,2150,16328.0,14852.0,14444.0,-6656.0,8700.0,-17184.0,-3392.0,64.0,-1964.0,-475.0,1191.0,1808.0,1087.0,3632.0,474.0,205.0,-151.0,-250.0
1749632653.467608,196.988,-3462.9637357400343,-3470.5365883453596,-3457.0424334159416,-482.28015800179935,-3497.227159557004,-3462.177925518504,-3474.770871522531,-3465.0439097784647,2165,16436.0,14872.0,14448.0,-6620.0,8764.0,-17172.0,-3388.0,80.0,-1844.0,-469.0,1181.0,1840.0,1081.0,3603.0,471.0,204.0,-138.0,-247.0
1749632653.518059,197.039,-3466.9807096696745,-3489.2206875795946,-3460.026314187206,-488.8014336736719,-3488.465850170356,-3463.8789323871056,-3472.250583812664,-3483.0181321374334,2148,16376.0,15028.0,14476.0,-6684.0,8772.0,-17256.0,-3448.0,148.0,-2128.0,-484.0,1192.0,1796.0,1082.0,3634.0,478.0,196.0,-130.0,-253.0
1749632653.567829,197.088,-3462.606049714214,-3459.6846141290202,-3456.988980336664,-482.8566519596162,-3496.959394599127,-3462.6465141947883,-3474.7374009027963,-3466.6380104885116,2156,16472.0,14904.0,14564.0,-6668.0,8624.0,-17260.0,-3492.0,104.0,-2100.0,-477.0,1158.0,1819.0,1106.0,3672.0,471.0,205.0,-134.0,-256.0
1749632653.6177778,197.138,-3467.074627229527,-3479.2769161494866,-3456.6987351118014,-491.80179997406003,-3484.063714333023,-3467.2155035693054,-3473.2307234532504,-3484.3624521031916,2143,16424.0,14836.0,14464.0,-6764.0,8708.0,-17188.0,-3480.0,56.0,-2068.0,-458.0,1174.0,1823.0,1115.0,3613.0,462.0,205.0,-152.0,-243.0
1749632653.6677918,197.188,-3462.8888015167477,-3471.1375608161165,-3456.796649163562,-482.5539176975391,-3496.415871699556,-3462.5750769019223,-3474.6974359837095,-3466.1309555776065,2151,16424.0,14812.0,14596.0,-6676.0,8800.0,-17276.0,-3404.0,-24.0,-1888.0,-459.0,1173.0,1795.0,1081.0,3589.0,465.0,196.0,-154.0,-227.0
1749632653.7174242,197.238,-3466.7629008606555,-3487.688532494132,-3460.1262264849215,-488.0086295913016,-3489.6603016895415,-3463.164059896953,-3472.4574022689344,-3482.9961514319366,2141,16428.0,14916.0,14416.0,-6648.0,8700.0,-17244.0,-3584.0,128.0,-1964.0,-458.0,1160.0,1836.0,1061.0,3635.0,456.0,210.0,-154.0,-247.0
1749632653.767916,197.288,-3462.607548398679,-3461.469547327703,-3456.6178061506516,-483.4366428478531,-3495.9902453112895,-3463.1385822610355,-3474.584535087292,-3467.8149773555965,2147,16480.0,14740.0,14428.0,-6712.0,8752.0,-17288.0,-3572.0,164.0,-2008.0,-479.0,1165.0,1844.0,1061.0,3617.0,481.0,193.0,-139.0,-245.0
1749632653.817975,197.339,-3467.2479750660627,-3476.1296787714573,-3457.2397602039287,-492.3732983169911,-3484.2805240190655,-3466.9227605369997,-3473.0573756167146,-3484.206089357267,2134,16484.0,14772.0,14504.0,-6600.0,8756.0,-17264.0,-3536.0,180.0,-1932.0,-454.0,1184.0,1790.0,1088.0,3580.0,453.0,204.0,-136.0,-243.0
1749632653.867458,197.388,-3463.0221844341972,-3472.0282789502476,-3456.3445460164007,-483.46861478312195,-3495.3927697709523,-3463.0201861882433,-3474.3382512734233,-3466.868807896233,2156,16544.0,14860.0,14492.0,-6752.0,8720.0,-17208.0,-3552.0,312.0,-1936.0,-495.0,1174.0,1808.0,1102.0,3727.0,460.0,224.0,-148.0,-253.0
1749632653.917291,197.438,-3467.3583781550383,-3492.7930517844025,-3457.5514865728005,-491.67990697084747,-3484.1236617116524,-3466.821349554819,-3472.6916966070767,-3484.1206643427213,2152,16540.0,14948.0,14492.0,-6612.0,8768.0,-17224.0,-3452.0,136.0,-2020.0,-485.0,1195.0,1822.0,1091.0,3592.0,448.0,198.0,-142.0,-242.0
1749632653.9673789,197.488,-3462.829853261095,-3462.949748018354,-3456.5079026231647,-484.2229526308719,-3494.938168816348,-3463.7540420149617,-3474.475630682782,-3468.36099806261,2163,16420.0,14820.0,14568.0,-6604.0,8740.0,-17240.0,-3500.0,64.0,-2116.0,-464.0,1156.0,1843.0,1083.0,3669.0,462.0,226.0,-133.0,-250.0
1749632654.016475,197.537,-3466.569071003088,-3464.091745581239,-3460.599311214603,-488.0855620605423,-3492.1666016777276,-3462.489651887375,-3473.0174106976287,-3482.9327071228868,2153,16536.0,14800.0,14424.0,-6644.0,8804.0,-17192.0,-3420.0,88.0,-2120.0,-477.0,1166.0,1771.0,1085.0,3650.0,455.0,220.0,-157.0,-234.0
1749632654.067602,197.588,-3463.1210976089355,-3472.8640453206353,-3456.0852736038296,-484.2719096567523,-3494.321709939445,-3463.6101683062516,-3474.0614942087527,-3467.822970339414,2159,16460.0,14864.0,14468.0,-6716.0,8768.0,-17316.0,-3488.0,176.0,-1968.0,-488.0,1173.0,1831.0,1104.0,3612.0,464.0,220.0,-143.0,-242.0
1749632654.118058,197.639,-3467.4747759818765,-3492.6251991242407,-3458.1064993866084,-491.98364035590174,-3484.6247218846947,-3466.4426819464784,-3472.2840544323985,-3484.0477283653886,2158,16500.0,14952.0,14492.0,-6668.0,8716.0,-17240.0,-3368.0,92.0,-1888.0,-484.0,1183.0,1820.0,1070.0,3610.0,470.0,222.0,-144.0,-251.0
1749632654.167676,197.688,-3463.009695396983,-3463.8789323871056,-3455.9518906863796,-485.15813173748637,-3493.6572931596393,-3464.240115343346,-3473.9955520922604,-3468.7161862809876,2161,16476.0,14944.0,14440.0,-6648.0,8752.0,-17300.0,-3552.0,260.0,-2004.0,-469.0,1194.0,1798.0,1094.0,3678.0,478.0,203.0,-137.0,-241.0
1749632654.217772,197.738,-3467.609657583792,-3474.6155078995835,-3458.080022627714,-492.86136989132996,-3484.9209618474197,-3466.2408591050935,-3472.642739581196,-3483.9378248379026,2153,16408.0,14768.0,14516.0,-6752.0,8644.0,-17208.0,-3516.0,112.0,-2028.0,-471.0,1159.0,1802.0,1096.0,3615.0,467.0,215.0,-145.0,-238.0
1749632654.2674031,197.788,-3463.344401594329,-3473.63436913602,-3455.713599856329,-485.06521330061116,-3492.903454873378,-3464.212639461474,-3474.026025343064,-3467.846449729377,2153,16484.0,14904.0,14444.0,-6684.0,8744.0,-17196.0,-3492.0,212.0,-2020.0,-473.0,1165.0,1813.0,1068.0,3663.0,445.0,206.0,-154.0,-251.0
1749632654.3179798,197.839,-3467.5092457245883,-3492.322964423652,-3458.377761274905,-492.0515807183481,-3485.0688320480385,-3466.095986273406,-3472.236596090984,-3483.646580490062,2102,16436.0,14884.0,14516.0,-6632.0,8760.0,-17232.0,-3560.0,268.0,-2008.0,-465.0,1186.0,1778.0,1061.0,3622.0,474.0,194.0,-141.0,-270.0
1749632654.3675961,197.888,-3463.143577875922,-3456.115247293144,-3458.294334506313,-484.1065548040336,-3499.2518822702027,-3461.494525402132,-3475.2089869480114,-3460.625288412009,2051,16488.0,14908.0,14564.0,-6648.0,8648.0,-17240.0,-3496.0,144.0,-1988.0,-485.0,1183.0,1804.0,1075.0,3617.0,478.0,201.0,-157.0,-257.0
1749632654.417289,197.938,-3467.523233446268,-3473.040390526103,-3458.5451143735786,-492.8209054107553,-3485.5214347566884,-3465.8097375404523,-3472.6901979226113,-3483.9388239608793,2084,16376.0,14832.0,14488.0,-6584.0,8736.0,-17292.0,-3372.0,156.0,-1900.0,-460.0,1192.0,1824.0,1080.0,3629.0,478.0,194.0,-125.0,-261.0
1749632654.467819,197.988,-3463.245488419591,-3474.4896184044624,-3455.4078682253203,-485.9169656386335,-3491.8688630305364,-3464.722192179822,-3473.581415618231,-3468.6697270625505,2165,16420.0,14884.0,14436.0,-6688.0,8656.0,-17224.0,-3536.0,116.0,-2036.0,-472.0,1167.0,1797.0,1068.0,3638.0,485.0,202.0,-132.0,-268.0
1749632654.5178711,198.038,-3467.375862807138,-3491.853376624391,-3458.9008021534446,-491.8352705937947,-3485.549909761537,-3465.544969951507,-3471.9468504276097,-3483.7100247991116,2151,16392.0,14944.0,14532.0,-6696.0,8660.0,-17264.0,-3532.0,204.0,-2108.0,-464.0,1172.0,1796.0,1076.0,3602.0,454.0,193.0,-127.0,-251.0
1749632654.5676138,198.088,-3463.42832792441,-3467.569692664706,-3455.592206414605,-486.7921973666188,-3491.514673935136,-3465.7507892848,-3473.59939983182,-3469.9550987726566,2178,16400.0,14948.0,14496.0,-6744.0,8728.0,-17348.0,-3516.0,4.0,-2044.0,-465.0,1167.0,1797.0,1082.0,3617.0,434.0,205.0,-146.0,-256.0
1749632654.617413,198.138,-3467.607159776349,-3471.646114411487,-3459.0042113815803,-492.37080050954825,-3486.4291379814313,-3465.537476529178,-3472.4114426119854,-3483.670559441514,2146,16464.0,14888.0,14568.0,-6616.0,8660.0,-17232.0,-3544.0,184.0,-1988.0,-487.0,1192.0,1808.0,1083.0,3645.0,466.0,199.0,-158.0,-237.0
1749632654.6678321,198.188,-3463.080133566872,-3470.050015455486,-3457.911670406064,-483.77484597561903,-3498.978622135952,-3461.6174175283213,-3475.1385487781226,-3461.8082500169576,2123,16436.0,15008.0,14516.0,-6636.0,8744.0,-17324.0,-3408.0,60.0,-2024.0,-492.0,1163.0,1805.0,1059.0,3628.0,477.0,203.0,-136.0,-232.0
1749632654.717897,198.238,-3467.4712790514563,-3491.4187581293295,-3459.18305439449,-491.6544293349301,-3486.6069818713645,-3465.047906270374,-3472.363484709082,-3483.690042339568,2154,16384.0,14872.0,14508.0,-6740.0,8696.0,-17160.0,-3484.0,88.0,-1984.0,-478.0,1179.0,1831.0,1103.0,3571.0,464.0,218.0,-126.0,-234.0
1749632654.767443,198.288,-3462.8368471219355,-3457.709847564679,-3457.543493588983,-484.12853550953093,-3498.6269308479946,-3462.009073735365,-3475.0576198169733,-3464.917520721855,2205,16496.0,14840.0,14608.0,-6664.0,8752.0,-17248.0,-3232.0,64.0,-1940.0,-470.0,1173.0,1808.0,1090.0,3570.0,479.0,210.0,-114.0,-238.0
1749632654.818217,198.339,-3467.682093999635,-3470.8523112061393,-3459.555227703479,-492.19045881217227,-3487.2903819877365,-3464.8810527331893,-3472.299041277056,-3483.5102002036806,2159,16452.0,14940.0,14516.0,-6708.0,8624.0,-17296.0,-3428.0,208.0,-2020.0,-466.0,1166.0,1809.0,1074.0,3585.0,433.0,210.0,-157.0,-246.0
1749632654.8675158,198.388,-3463.068144091146,-3470.209375570342,-3457.4550712055047,-483.95918416490366,-3498.2372728869045,-3461.774279835734,-3475.228469846066,-3464.0487832932213,2023,16428.0,14828.0,14472.0,-6684.0,8684.0,-17256.0,-3392.0,52.0,-2148.0,-440.0,1177.0,1820.0,1113.0,3619.0,457.0,215.0,-139.0,-248.0
1749632654.917645,198.438,-3467.3908496517956,-3490.6079698333706,-3459.881441355519,-491.1988292573487,-3487.439251311332,-3464.6482570795124,-3472.1956320489203,-3483.1345299642717,1990,16496.0,14940.0,14364.0,-6684.0,8692.0,-17212.0,-3408.0,244.0,-2032.0,-468.0,1191.0,1792.0,1090.0,3656.0,473.0,204.0,-132.0,-244.0
1749632654.967767,198.488,-3462.7144545572346,-3458.979233307151,-3457.4580685744368,-484.2069666632374,-3497.865599139404,-3462.446190037869,-3474.840810130931,-3465.260219903019,2019,16548.0,14816.0,14432.0,-6680.0,8716.0,-17224.0,-3448.0,164.0,-1948.0,-481.0,1178.0,1798.0,1085.0,3572.0,479.0,195.0,-135.0,-230.0
1749632655.017889,198.538,-3467.355880347595,-3468.745660408814,-3459.9303983813998,-491.6968920614591,-3488.5063146509306,-3464.427950463051,-3472.864544882124,-3483.6176059237246,2054,16364.0,14888.0,14524.0,-6612.0,8720.0,-17248.0,-3460.0,200.0,-1960.0,-452.0,1175.0,1837.0,1079.0,3608.0,432.0,200.0,-143.0,-227.0
1749632655.067976,198.589,-3463.152070421227,-3470.611023007157,-3457.094887372242,-483.96817627169804,-3497.289604743076,-3462.2004057854897,-3475.0181544593756,-3465.1428229532034,2180,16420.0,14864.0,14388.0,-6660.0,8656.0,-17244.0,-3532.0,148.0,-2100.0,-481.0,1157.0,1843.0,1080.0,3640.0,467.0,229.0,-133.0,-253.0
1749632655.1175392,198.638,-3466.99619607582,-3492.245532392923,-3456.8211276765023,-492.6825268784197,-3483.8753796518304,-3467.5472123977197,-3472.948471212205,-3484.4528727326237,2142,16444.0,14944.0,14516.0,-6712.0,8632.0,-17292.0,-3472.0,244.0,-1980.0,-486.0,1187.0,1842.0,1072.0,3648.0,477.0,209.0,-147.0,-258.0
1749632655.1677618,198.688,-3462.9457515264457,-3459.616174205086,-3457.052924207201,-484.6975360450192,-3497.0613051427963,-3462.698968151089,-3474.825823286274,-3466.7474144545095,2151,16432.0,14760.0,14508.0,-6664.0,8744.0,-17180.0,-3440.0,100.0,-2004.0,-486.0,1196.0,1817.0,1081.0,3599.0,477.0,212.0,-119.0,-243.0
1749632655.217369,198.738,-3467.2634614722087,-3466.9167657991366,-3460.4649291741766,-490.9010906101574,-3489.7871903076402,-3463.8029990408418,-3472.7351584565827,-3483.4007962376827,2189,16564.0,14904.0,14460.0,-6684.0,8788.0,-17180.0,-3548.0,208.0,-2016.0,-479.0,1183.0,1797.0,1099.0,3619.0,477.0,225.0,-149.0,-235.0
1749632655.2672782,198.788,-3463.0686436526353,-3471.3868419989158,-3456.8730820713145,-484.595125939861,-3496.4213668759307,-3462.6435168258568,-3474.6574710646237,-3466.305802098608,2191,16436.0,14892.0,14580.0,-6744.0,8688.0,-17300.0,-3444.0,152.0,-1796.0,-473.0,1202.0,1837.0,1069.0,3597.0,479.0,205.0,-153.0,-257.0
1749632655.3173041,198.838,-3466.731428486875,-3488.0162448306373,-3460.3939914427983,-489.8779886815534,-3489.95204559887,-3463.2789590393254,-3472.763133899943,-3482.965678181133,2154,16360.0,14952.0,14504.0,-6672.0,8712.0,-17216.0,-3484.0,216.0,-2012.0,-485.0,1178.0,1800.0,1097.0,3627.0,479.0,214.0,-144.0,-250.0
1749632655.3676429,198.888,-3462.9237708209475,-3461.408101264608,-3456.7641776668047,-485.2760282487903,-3496.132620335534,-3463.4108432723096,-3474.755884677873,-3467.6251439899374,2148,16408.0,14820.0,14380.0,-6744.0,8696.0,-17300.0,-3516.0,172.0,-1940.0,-492.0,1174.0,1843.0,1095.0,3649.0,457.0,221.0,-112.0,-248.0
1749632655.41808,198.939,-3467.359876839504,-3477.5399408537082,-3457.4240983932136,-494.10278019044165,-3484.5208130950705,-3467.191025056365,-3472.996928676597,-3484.226571378299,2137,16520.0,14900.0,14368.0,-6656.0,8716.0,-17320.0,-3488.0,200.0,-1992.0,-482.0,1184.0,1811.0,1113.0,3652.0,478.0,196.0,-147.0,-254.0
1749632655.467805,198.988,-3463.158564720579,-3472.0792342220825,-3456.543871050342,-485.424897572386,-3495.342813622095,-3463.2185120992076,-3474.7204158121845,-3466.6854688299263,2164,16500.0,14864.0,14588.0,-6688.0,8704.0,-17288.0,-3460.0,84.0,-1944.0,-452.0,1182.0,1810.0,1073.0,3593.0,473.0,211.0,-145.0,-225.0
1749632655.517028,199.038,-3467.5002536177935,-3492.7625785335995,-3457.822248899609,-493.6182055465228,-3484.3644503491464,-3467.051147839564,-3472.4738877980576,-3484.1471411016155,2156,16504.0,14800.0,14448.0,-6644.0,8708.0,-17300.0,-3444.0,168.0,-1916.0,-471.0,1181.0,1807.0,1100.0,3596.0,465.0,218.0,-140.0,-235.0
1749632655.5677388,199.088,-3462.95124670282,-3463.2609748257364,-3456.363029791478,-485.73812262572324,-3495.0096061092145,-3463.980343369286,-3474.4086894433126,-3468.356502009213,2151,16496.0,14868.0,14384.0,-6696.0,8660.0,-17204.0,-3480.0,144.0,-2004.0,-484.0,1181.0,1850.0,1052.0,3609.0,478.0,204.0,-141.0,-247.0
1749632655.6177568,199.138,-3467.6441273265036,-3476.357978371737,-3457.7458159918565,-494.04383193478964,-3484.7041521613783,-3466.822348677796,-3472.76413302292,-3484.412907813538,2139,16396.0,14888.0,14428.0,-6740.0,8696.0,-17216.0,-3432.0,164.0,-2080.0,-482.0,1176.0,1802.0,1050.0,3641.0,461.0,192.0,-137.0,-263.0
1749632655.667493,199.188,-3463.417337571661,-3472.8195843481526,-3456.110751239747,-485.55578268239293,-3494.304225287345,-3463.76503236771,-3474.2313451148684,-3467.7140659349047,2154,16492.0,14772.0,14480.0,-6692.0,8676.0,-17220.0,-3412.0,160.0,-2048.0,-452.0,1208.0,1801.0,1058.0,3671.0,468.0,211.0,-140.0,-237.0
1749632655.717719,199.238,-3467.6940834753614,-3492.7460930044763,-3458.3078226665048,-493.2140603022647,-3484.797070598253,-3466.5380981907956,-3472.9559646345338,-3484.354958680863,2149,16372.0,14960.0,14492.0,-6692.0,8732.0,-17236.0,-3508.0,180.0,-1944.0,-498.0,1188.0,1834.0,1083.0,3552.0,496.0,202.0,-140.0,-250.0
